id,Leave_Next_Month,Gender,Pensioner,Married,Children,Months_with_company,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Type_contract,Paperless_Billing,Payment_Method,Monthly_Payment,Total_Payment
3656,0,M,0,Y,Y,6,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.45,113.5
3659,0,M,0,N,N,27,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.85,470
3660,0,M,0,N,N,7,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,43.9,278.4
3662,1,M,1,N,N,5,Y,Y,Fiber optic,N,Y,N,N,N,Y,Per_month,Y,Check_electron,89.8,502.6
3663,0,M,1,N,N,30,Y,Y,Fiber optic,Y,N,N,N,N,Y,Per_month,Y,Credit_card_auto,90.5,2595.85
3664,0,M,0,N,N,63,Y,Y,Fiber optic,N,Y,N,N,N,Y,Year-1,N,Credit_card_auto,90.45,5825.5
3666,0,F,0,N,Y,53,Y,Y,DSL,N,Y,Y,Y,Y,Y,Year-1,Y,Check_electron,84.6,4449.75
3668,0,F,0,N,N,21,Y,N,Fiber optic,N,Y,N,Y,Y,Y,Per_month,Y,Bank_transfer_auto,99.15,1956.4
3669,0,M,0,N,N,17,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.95,310.6
3670,0,M,0,Y,Y,16,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.5,290.55
3671,0,F,0,N,N,35,Y,N,DSL,N,N,Y,N,N,Y,Per_month,Y,Check_electron,62.1,2096.1
3673,0,F,0,Y,Y,28,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Bank_transfer_auto,19.55,543.8
3674,0,F,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.35,20.35
3676,0,F,0,Y,Y,72,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Bank_transfer_auto,23.3,1623.15
3677,1,M,0,N,N,36,Y,N,DSL,N,Y,N,Y,N,Y,Year-1,Y,Check_mailed,65.4,2498.4
3679,0,M,0,Y,Y,40,Y,Y,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_electron,81.2,3292.3
3680,1,F,0,N,Y,9,Y,N,DSL,N,N,Y,Y,Y,Y,Per_month,Y,Check_mailed,72.9,651.4
3681,0,M,0,Y,Y,63,Y,N,DSL,Y,Y,Y,Y,Y,N,Year-2,N,Credit_card_auto,74.5,4674.55
3683,0,M,0,Y,Y,40,N,No_phone,DSL,N,Y,Y,Y,Y,Y,Year-1,N,Check_mailed,60.3,2448.5
3687,1,M,1,N,N,9,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Credit_card_auto,99.45,919.4
3693,1,M,0,N,N,8,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,70.1,551.35
3695,1,F,1,N,N,2,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,70.2,115.95
3696,1,F,0,N,N,3,Y,N,DSL,Y,Y,N,N,N,N,Per_month,N,Check_electron,55.35,165.2
3697,0,M,0,Y,N,25,Y,N,Fiber optic,N,N,N,Y,Y,Y,Per_month,Y,Credit_card_auto,95.7,2338.35
3699,0,F,0,Y,Y,45,Y,Y,DSL,Y,Y,Y,Y,Y,N,Per_month,N,Check_mailed,81.3,3541.1
3700,1,M,1,Y,Y,51,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Check_electron,84.2,4146.05
3702,0,F,0,N,N,38,Y,Y,DSL,Y,Y,Y,N,N,N,Per_month,Y,Bank_transfer_auto,66.15,2522.4
3703,1,M,0,N,N,2,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,45.85,81
3710,1,F,0,N,N,12,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,100.15,1164.3
3711,0,M,0,N,N,41,Y,N,Fiber optic,N,Y,N,Y,Y,Y,Year-2,Y,Credit_card_auto,99.65,4220.35
3713,0,M,1,N,N,55,N,No_phone,DSL,N,N,Y,N,Y,Y,Year-1,Y,Bank_transfer_auto,50.05,2743.45
3720,0,M,1,Y,N,33,N,No_phone,DSL,N,Y,Y,Y,Y,N,Per_month,Y,Check_electron,50.0,1750.85
3722,0,F,0,Y,Y,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,90.95,6652.45
3724,0,F,1,Y,Y,62,Y,Y,Fiber optic,N,Y,Y,N,N,Y,Per_month,Y,Credit_card_auto,96.1,6019.35
3725,0,F,0,Y,N,71,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.85,1379.6
3726,0,M,0,N,Y,23,Y,N,DSL,N,Y,N,Y,N,N,Per_month,Y,Bank_transfer_auto,55.3,1284.2
3728,0,M,0,N,N,9,Y,N,DSL,Y,N,Y,Y,Y,N,Per_month,Y,Check_mailed,69.5,653.25
3729,0,M,0,Y,Y,17,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,25.15,412.6
3732,0,F,0,Y,N,24,Y,Y,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_mailed,79.65,1928.7
3734,0,M,1,N,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,113.8,7845.8
3735,0,F,0,Y,N,72,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_electron,24.55,1750.7
3736,0,F,0,N,Y,11,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,19.7,216.2
3737,1,M,0,N,N,9,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.25,178.5
3739,0,F,1,Y,N,60,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Credit_card_auto,100.5,6029
3740,1,M,1,Y,N,29,Y,Y,Fiber optic,N,Y,Y,N,N,Y,Per_month,Y,Check_electron,95.9,2745.2
3742,0,F,1,N,N,30,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,104.1,3121.1
3743,0,F,0,Y,N,53,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,19.05,990.45
3744,0,M,0,N,Y,39,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,25.0,1004.35
3746,0,M,0,N,N,39,Y,N,Fiber optic,N,N,Y,Y,N,N,Year-1,N,Check_electron,81.9,3219.75
3749,0,M,0,Y,Y,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,25.35,1847.55
3750,0,M,1,N,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,24.65,1766.75
3751,0,F,1,Y,N,70,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,19.55,1462.05
3754,0,F,0,Y,N,28,Y,N,Fiber optic,N,Y,Y,N,N,Y,Per_month,N,Credit_card_auto,89.9,2433.5
3756,0,M,1,Y,N,49,Y,N,DSL,N,Y,N,N,N,N,Year-2,N,Check_mailed,49.8,2398.4
3763,0,F,0,N,N,9,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_mailed,88.4,788.6
3765,0,M,0,Y,N,71,Y,Y,Fiber optic,Y,Y,Y,N,Y,N,Year-2,Y,Check_electron,99.0,6994.6
3767,0,F,1,Y,Y,24,Y,N,Fiber optic,N,N,Y,N,Y,Y,Year-2,Y,Check_electron,96.55,2263.45
3770,0,F,0,Y,Y,33,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Bank_transfer_auto,24.25,838.5
3774,1,F,0,N,N,1,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,45.8,45.8
3778,0,M,0,Y,Y,16,Y,Y,DSL,Y,Y,N,Y,Y,Y,Per_month,N,Check_electron,84.9,1398.25
3779,1,M,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.1,20.1
3780,1,M,0,Y,N,9,N,No_phone,DSL,N,N,N,Y,Y,N,Per_month,N,Check_mailed,40.65,328.95
3781,1,M,1,Y,N,46,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,101.0,4680.05
3782,1,M,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,69.1,69.1
3786,1,F,0,N,N,13,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_mailed,75.0,999.45
3788,0,F,0,N,N,41,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,N,Bank_transfer_auto,98.05,3990.6
3789,1,F,1,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,71.15,71.15
3790,1,F,0,N,N,24,N,No_phone,DSL,N,Y,Y,N,Y,Y,Per_month,Y,Credit_card_auto,54.15,1240.25
3791,0,F,0,Y,N,40,Y,Y,DSL,N,Y,N,N,Y,N,Year-1,N,Bank_transfer_auto,63.9,2635
3792,0,F,0,Y,Y,3,Y,Y,DSL,N,Y,Y,N,Y,N,Per_month,Y,Bank_transfer_auto,69.15,235
3793,0,F,0,N,N,37,Y,Y,DSL,Y,N,N,N,Y,N,Year-1,N,Bank_transfer_auto,64.65,2347.85
3794,1,F,0,Y,Y,67,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,108.75,7156.2
3795,0,F,0,Y,Y,32,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,98.85,3089.6
3796,1,F,0,Y,N,6,Y,N,DSL,N,N,N,Y,N,N,Per_month,Y,Check_electron,49.15,270.8
3798,0,F,0,N,N,59,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Check_electron,83.25,4949.1
3806,0,M,0,N,N,26,Y,Y,Fiber optic,N,N,Y,Y,N,N,Per_month,Y,Check_mailed,84.3,2281.6
3811,0,F,0,Y,Y,55,Y,Y,DSL,Y,Y,N,Y,N,Y,Year-1,Y,Bank_transfer_auto,75.75,4264.25
3812,0,M,0,N,N,44,Y,N,DSL,Y,N,N,Y,Y,N,Year-1,N,Check_electron,65.4,2774.55
3813,1,M,1,Y,N,46,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,80.4,3605.2
3814,0,M,0,Y,Y,69,Y,N,DSL,Y,Y,Y,N,N,N,Year-2,Y,Bank_transfer_auto,59.75,4069.9
3815,0,M,1,N,N,11,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,78.5,874.2
3817,0,M,0,N,N,29,Y,N,DSL,N,N,Y,N,N,N,Per_month,N,Bank_transfer_auto,48.95,1323.7
3820,0,F,0,N,N,42,Y,N,DSL,Y,N,Y,N,N,N,Per_month,N,Credit_card_auto,54.55,2455.05
3822,0,M,0,N,Y,23,N,No_phone,DSL,Y,Y,N,Y,N,N,Year-1,N,Bank_transfer_auto,40.65,947.4
3828,0,M,0,N,N,67,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,88.8,5903.15
3832,0,F,0,Y,Y,23,Y,Y,DSL,Y,N,Y,Y,Y,N,Year-2,Y,Bank_transfer_auto,77.15,1759.4
3833,0,F,0,N,Y,25,N,No_phone,DSL,Y,N,N,Y,N,N,Year-2,N,Bank_transfer_auto,35.05,844.45
3834,0,F,1,N,N,72,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,108.1,7774.05
3835,0,F,0,Y,N,2,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,84.05,134.05
3840,0,F,0,Y,Y,2,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,71.65,135.75
3841,0,M,0,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,N,Y,Year-2,Y,Credit_card_auto,104.9,7732.65
3842,0,F,0,N,N,41,Y,Y,Fiber optic,Y,Y,Y,Y,Y,N,Per_month,Y,Check_electron,106.5,4282.4
3845,1,M,0,N,N,7,Y,N,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,94.25,669
3846,1,F,0,Y,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,68.95,68.95
3847,0,F,0,Y,Y,4,Y,Y,DSL,N,Y,N,Y,N,N,Per_month,Y,Check_mailed,58.5,224.85
3851,0,M,0,Y,N,60,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Per_month,Y,Bank_transfer_auto,109.45,6572.85
3852,0,M,0,N,N,55,Y,N,DSL,Y,N,Y,Y,N,N,Year-2,Y,Check_electron,59.2,3175.85
3853,0,M,0,N,N,1,N,No_phone,DSL,N,N,N,Y,N,N,Per_month,N,Check_mailed,29.15,29.15
3855,1,M,0,N,N,4,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,76.05,318.9
3858,0,F,0,N,N,1,Y,N,DSL,Y,N,N,N,N,N,Per_month,N,Bank_transfer_auto,49.55,49.55
3859,1,M,0,N,N,7,Y,Y,Fiber optic,N,N,Y,N,Y,N,Per_month,Y,Credit_card_auto,89.35,631.85
3862,0,M,0,N,N,15,Y,Y,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,49.0,749.25
3864,0,F,0,N,N,11,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_electron,25.2,245.15
3866,1,F,1,N,N,1,Y,N,DSL,Y,N,Y,N,N,N,Per_month,Y,Check_electron,55.8,55.8
3869,0,F,0,Y,Y,40,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_electron,26.2,1077.5
3870,0,F,0,Y,N,57,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.9,1115.6
3873,1,F,0,N,N,1,N,No_phone,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,25.2,25.2
3874,0,M,1,Y,Y,52,Y,Y,DSL,N,Y,Y,N,Y,Y,Year-1,Y,Check_electron,80.85,4079.55
3877,0,F,0,Y,Y,47,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.3,890.5
3878,0,M,0,N,N,3,Y,Y,DSL,N,N,N,N,N,N,Per_month,N,Bank_transfer_auto,50.4,137.25
3882,0,F,0,N,Y,12,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,84.05,966.55
3883,0,F,0,Y,N,66,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,105.2,6936.85
3884,1,M,1,N,N,35,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,101.4,3496.3
3886,0,M,0,Y,Y,27,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,75.75,1929
3887,0,F,0,N,N,58,Y,N,Fiber optic,N,N,N,Y,Y,Y,Per_month,Y,Check_electron,95.3,5817.7
3888,1,M,0,Y,N,54,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,109.75,6110.2
3889,0,M,0,N,N,9,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.85,178.8
3890,1,M,0,N,N,2,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,19.3,28.3
3891,0,M,0,N,N,6,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,69.1,435
3892,1,F,1,N,N,26,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,91.25,2351.8
3893,0,F,0,N,N,9,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.25,186.15
3894,0,M,0,Y,N,8,Y,N,DSL,N,Y,Y,N,N,N,Per_month,Y,Check_mailed,54.75,445.85
3897,0,M,0,Y,N,43,Y,Y,DSL,Y,N,Y,N,Y,Y,Year-1,Y,Check_electron,80.2,3581.6
3899,1,F,0,N,N,31,Y,Y,DSL,Y,N,Y,Y,N,N,Per_month,N,Credit_card_auto,65.25,1994.3
3900,0,F,0,N,Y,66,Y,Y,Fiber optic,Y,N,Y,Y,N,N,Year-2,Y,Credit_card_auto,90.95,5930.05
3903,1,M,0,Y,N,61,Y,Y,Fiber optic,N,Y,N,Y,Y,N,Year-2,Y,Check_electron,94.1,5638.3
3904,0,M,0,N,N,10,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,N,Check_electron,79.85,797.25
3906,0,F,1,N,N,18,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,73.55,1359.45
3908,0,F,0,Y,Y,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.3,54.7
3910,0,M,0,Y,Y,1,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,44.55,44.55
3913,0,M,0,Y,Y,69,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Year-2,Y,Check_electron,105.0,7297.75
3914,0,M,0,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,88.7,6301.7
3915,1,F,0,N,N,3,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,74.25,210.3
3917,0,F,0,N,N,53,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.25,1048.45
3918,0,F,0,Y,N,58,Y,Y,Fiber optic,Y,Y,N,Y,Y,Y,Year-2,Y,Credit_card_auto,109.1,6393.65
3920,0,M,1,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Per_month,Y,Credit_card_auto,112.9,8061.5
3922,0,F,0,Y,Y,6,Y,Y,Fiber optic,N,Y,Y,N,Y,N,Per_month,Y,Check_mailed,94.05,518.75
3923,0,M,0,Y,N,72,Y,Y,DSL,Y,Y,Y,Y,N,Y,Year-2,N,Bank_transfer_auto,78.85,5763.15
3924,0,M,0,N,N,4,Y,N,DSL,N,N,N,N,N,Y,Per_month,Y,Check_mailed,55.3,238.5
3926,0,M,0,Y,Y,0,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,25.35, 
3927,0,F,0,N,N,2,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.45,34.8
3928,0,F,0,Y,N,65,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.35,1319.95
3929,1,M,1,Y,N,43,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,101.0,4388.4
3933,0,M,0,N,N,12,Y,Y,DSL,N,N,Y,N,Y,Y,Per_month,N,Bank_transfer_auto,74.75,827.05
3936,0,F,0,Y,N,64,Y,Y,DSL,N,N,Y,Y,N,N,Year-1,N,Bank_transfer_auto,58.35,3756.45
3937,1,F,0,N,N,4,Y,N,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,Y,Check_electron,105.65,443.9
3941,1,M,1,Y,N,36,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,96.5,3436.1
3943,1,M,1,Y,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_mailed,70.85,70.85
3947,0,M,0,N,N,10,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Credit_card_auto,20.0,198.6
3949,1,F,0,Y,N,58,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Year-2,Y,Bank_transfer_auto,109.45,6144.55
3953,0,M,0,N,N,46,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,N,Bank_transfer_auto,72.8,3249.4
3954,0,F,0,Y,N,50,Y,Y,Fiber optic,Y,Y,N,Y,Y,Y,Per_month,Y,Bank_transfer_auto,109.65,5405.8
3958,0,M,0,N,N,47,Y,N,DSL,Y,Y,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,86.95,4138.9
3961,0,F,0,N,Y,26,Y,N,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Check_electron,105.45,2715.3
3963,0,M,0,Y,N,17,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,102.55,1742.5
3964,1,F,0,N,N,30,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,100.2,2983.8
3967,0,F,0,Y,N,26,Y,N,DSL,N,Y,Y,N,Y,Y,Year-2,Y,Credit_card_auto,73.5,1905.7
3968,1,F,0,Y,Y,21,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Bank_transfer_auto,74.05,1565.7
3969,0,M,0,Y,N,50,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Year-1,Y,Check_electron,98.25,4858.7
3971,1,M,0,N,N,3,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,101.55,298.35
3973,0,F,0,Y,Y,51,N,No_phone,DSL,Y,N,N,Y,N,N,Year-2,N,Bank_transfer_auto,34.2,1782
3974,0,F,0,N,N,9,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,43.75,405.7
3976,0,M,0,N,N,22,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,100.65,2415.95
3980,0,M,0,Y,Y,26,Y,Y,DSL,N,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,82.0,2083.1
3984,0,F,0,Y,N,18,Y,Y,Fiber optic,N,N,N,Y,Y,N,Per_month,Y,Check_electron,88.85,1594.75
3985,0,F,0,N,N,3,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,74.95,212.4
3986,0,F,1,Y,N,72,Y,Y,Fiber optic,Y,Y,N,N,Y,Y,Year-1,Y,Bank_transfer_auto,106.85,7677.4
3987,1,M,0,N,N,11,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,N,Check_electron,74.95,815.5
3989,0,M,0,N,N,13,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,19.3,259.65
3991,0,M,0,Y,N,42,Y,Y,DSL,Y,N,N,N,N,N,Year-1,N,Credit_card_auto,56.1,2386.85
3992,0,F,0,N,N,17,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,19.7,340.35
3994,0,F,0,Y,N,68,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Check_mailed,118.6,7990.05
3996,0,F,0,Y,Y,38,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.3,749.35
3997,0,F,0,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Check_electron,115.5,8425.15
3999,0,F,1,Y,N,52,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Per_month,Y,Check_electron,109.1,5647.95
4000,0,F,0,Y,Y,35,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.65,708.8
4002,0,F,0,N,N,1,N,No_phone,DSL,Y,N,N,N,N,N,Per_month,N,Check_mailed,29.9,29.9
4004,0,M,0,Y,Y,34,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.8,635.9
4011,1,M,0,N,N,18,Y,N,DSL,Y,N,N,N,N,N,Per_month,N,Check_electron,49.4,874.8
4012,0,F,0,Y,Y,60,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,115.25,6758.45
4021,0,F,0,Y,N,24,Y,Y,DSL,Y,Y,Y,N,N,N,Per_month,N,Check_mailed,66.3,1559.45
4023,1,M,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_mailed,80.85,80.85
4026,0,M,0,N,N,11,N,No_phone,DSL,N,Y,Y,N,N,N,Per_month,N,Check_mailed,34.7,383.55
4028,0,F,0,Y,N,18,Y,N,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Credit_card_auto,95.95,1745.5
4032,1,F,1,N,N,2,Y,Y,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_electron,78.55,149.55
4033,0,M,0,N,N,9,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,19.7,180.7
4036,0,M,0,N,N,9,Y,N,DSL,Y,N,Y,Y,N,Y,Per_month,Y,Bank_transfer_auto,68.25,576.95
4037,0,F,0,N,N,4,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Credit_card_auto,20.15,68.45
4039,1,F,0,N,Y,1,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,N,Check_electron,78.65,78.65
4041,0,M,0,Y,Y,7,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Bank_transfer_auto,20.25,174.7
4043,0,M,1,N,N,1,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,44.0,44
4047,0,F,0,N,N,5,Y,N,DSL,Y,N,Y,N,N,N,Per_month,N,Credit_card_auto,55.8,300.4
4049,0,F,0,N,Y,18,Y,Y,DSL,Y,N,N,N,N,N,Per_month,N,Check_mailed,57.65,992.7
4051,0,M,0,Y,N,70,Y,Y,DSL,Y,Y,Y,Y,Y,N,Year-2,N,Check_mailed,79.15,5536.5
4052,0,F,0,N,N,72,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,108.05,7806.6
4059,0,M,0,N,N,59,Y,N,DSL,N,N,Y,N,N,Y,Year-1,Y,Bank_transfer_auto,61.35,3645.5
4060,0,F,0,N,N,3,Y,N,DSL,N,N,Y,N,Y,N,Per_month,N,Check_electron,57.55,161.45
4061,0,F,0,N,N,8,N,No_phone,DSL,N,Y,N,N,N,N,Per_month,Y,Check_mailed,29.25,226.95
4063,0,F,0,N,N,68,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.6,1441.65
4064,0,F,0,Y,Y,68,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,N,Credit_card_auto,111.75,7511.3
4070,0,M,0,Y,Y,42,Y,N,DSL,Y,N,N,Y,N,Y,Year-1,N,Credit_card_auto,63.7,2763.35
4073,0,F,0,Y,Y,43,N,No_phone,DSL,Y,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,60.4,2640.55
4079,0,M,0,Y,Y,66,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,25.3,1672.35
